Category,Name,Variant Name,Price,URL,Image,Alcool,Type,uid
Bière,Hypa,II,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,14cc1de4a194446daf57ad169b108c3f
Bière,Hypa,III,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,fffb32a943a74fa3a69486876f55ad9c
Bière,Hypa,IV,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,a7bc6363df124f13aecc1e1ee576e496
Bière,Hypa,V,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,8dc11da5ff224657a57dfcacfd55aff4
Bière,Hypa,VI,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,7271eca5a1d5424ea36529ea7a759d8f
Bière,Hypa,VII,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,24d711108a2d4e7aac2222a9d271b03e
Bière,Hypa,VIII,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,c06bc768607e45d58bd21ee014138c43
Bière,Hypa,IX,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,b092f09683624b9395e11197f3e9ec19
Bière,Hypa,X,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,4a99a68da17b40cb8952667c6157f54f
Bière,Hypa,XI,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/hypa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-hypa.png?v=1618507765,6.5%,ipa,93852c8681374f10839fff4c5ffcf713
Bière,Los Tabarnacos - Tangerine,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/los-tabarnacos-tangerine,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-du-bas-canada-los-tabarnacos.png?v=1618508633,6.5%,ipa,2ddcc836d544482d8dbdc86b4a946da0
Bière,Un instant svp...,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/un-instant-svp,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-sir-john-un-instant-svp.png?v=1618509654,6.4%,ipa,6eaa3be5d13f458b822ac50a5d7e12fe
Bière,Inertie,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/inertie,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-sir-john-inertie.png?v=1618511971,5.5%,ipa,d52d36823e504772aacd1f730ce58e82
Bière,Fleur,,5.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/fleur,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_vilains_fleur_600_714.png?v=1616100444,4.5%,ipa,9fe152e21868434a977abd52cd3aade9
Bière,NEIPA,,7.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/neipa-1,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-mille-iles-neipa.png?v=1619117157,6.2%,ipa,c56988612dd84b669c912ad35fe42776
Bière,Mixtape,Rouge,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/mixte-tape,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-5e-baron-mixtape.png?v=1618675986,6.5%,ipa,eeedb3224b014c77b2e11e72f233feec
Bière,"Amsterdam, NY",Chapitre 4 (Citra Simcoe Lactose ),7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/amsterdam-ny,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/sir_john_amsterdam_ny_600_714.png?v=1616120121,6.2%,ipa,8824e255ec314317905c281c84a17a81
Bière,"Amsterdam, NY",Chapitre 8 (Citra Simcoe Mosaic Idaho Lacgtose,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/amsterdam-ny,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/sir_john_amsterdam_ny_600_714.png?v=1616120121,6.2%,ipa,21edc35d8f8149e19b249e668306397c
Bière,Garantie Prolongée,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/garantie-prolongee,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/yisst_garantie_prolongee_600_714.png?v=1617295301,5.5%,ipa,2d9d2a5cf1274f09a25d69f84ebfaa40
Bière,Catnip,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/catnip,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/noctem_catnip_600_714.png?v=1619194366,7.5%,ipa,3d5d18d62b6441fd9ce7909e4ed79b33
Bière,La nuit...,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/la-nuit,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-la-nuit.png?v=1619710166,5.5%,ipa,a3e5894408e24c1d890efbf000f9158d
Bière,Vista,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/vista,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-alpha-vista.png?v=1619715272,6.7%,ipa,67e1d0d4f6304944bb4913de28ae42ab
Bière,Too Far East Is West,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/too-far-east-is-west,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-sir-john-too-far-east-is-west.png?v=1618509131,7.2%,ipa,2dcce5c250144f76b926f0e667870ab6
Bière,"Jericho, VT",Chapitre 3 ( Vic -Citra - El Dorado),7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/jericho,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/sir_john_jericho_vt_600_714.png?v=1616120399,6.6%,ipa,87f7adc20bb548b5995bdbc40cbc4043
Bière,"Jericho, VT",Chapitre 7 ( Citra El Dorado),7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/jericho,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/sir_john_jericho_vt_600_714.png?v=1616120399,6.6%,ipa,3d32babd98a54547b501cdfde5087dbe
Bière,Ta meilleure,,4.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/ta-meilleure,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/lagabiere_ta_meilleure_600_714.png?v=1619195556,7%,ipa,c82bfe65692d427cbd8bfb59a57fb6de
Bière,3 balles 2 prises,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/3-balles-2-prises,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/ma_brasserie_3_balles_2_prises_600_714.png?v=1616165984,6.5%,ipa,401540f2fce44213a7c0a50dec82a13e
Bière,Superdominance,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/superdominance,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-la-barberie-superdominance.png?v=1620327924,6.5%,ipa,95c9665e87fa498e8bbd328cbd8dd9df
Bière,Victor Sabro,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/victor-sabro,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-le-trefle-noir-victor-sabro.png?v=1619719822,6.8%,ipa,f737910f780743d5a1272893c940a1e1
Bière,Chats à fouetter,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/chats-a-fouetter,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-chats-a-fouetter.png?v=1619112884,7%,ipa,1d0cb4ff032a44febc6d361d91b40166
Bière,Disco Soleil,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/disco-soleil,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-dieu-du-ciel-disco-soleil.png?v=1618500157,6.5%,ipa,df07327320d644049da430ee30755f41
Bière,L'arénal,,6.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/larenal,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-les-insulaires-l-arenal.png?v=1618678747,6%,ipa,d086c5f00393468a928c7fb633cf52cc
Bière,Pachacamac,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/pachacamac,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-pachacamac.png?v=1618699585,8%,ipa,53556750fe544346ad0b7febec514ad5
Bière,Ogunquit 3000,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/ogunquit-3000,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/la_barberie_ogunquit_3000_600_714.png?v=1617581461,6.5%,ipa,744064ce57bb492b9b87c35db2f1dd31
Bière,Ginette,,6.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/ginette,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-silo-ginette.png?v=1619202987,3.5%,ipa,925d26045ef14f33805a5bb64a32a5c3
Bière,Forêt,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/foret,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_vilains_foret_600_714.png?v=1616162995,5.5%,ipa,22c3a28771ba47ff9dd1abfb905b10dd
Bière,Momo,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/momo,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/ma_brasserie_momo_600_714.png?v=1617317871,5.5%,ipa,842eb48fe92446899af977009026ad96
Bière,Hully Gully,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/hully-gully,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_grands_bois_hully_gully_600_714.png?v=1616105159,3.8%,ipa,dfe250b5c3704c7db0ef1f0a122386b7
Bière,Plumage Nuptial,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/plumage-nuptial,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-emporium-plumage-nuptial.png?v=1619807834,8.5%,ipa,8e9034322d204d0fb4b97b1b5f8237d6
Bière,Unsinkable Sam,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/unsinkable-sam,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-unsinkable-sam.png?v=1619710775,5.5%,ipa,c2db6844c5bb41099500f54841aeddce
Bière,IPA américaine,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/ipa-americaine,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-isle-de-garde-ipa-americaine.png?v=1619712732,6%,ipa,c5ca6c6e27444c0a8a1d54840d1b49f8
Bière,Kona,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/kona,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-brasserie-alpha-kona.png?v=1619715965,6.5%,ipa,63be3984f7d647a8b082945f82461e18
Bière,Session hamac,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/session-hamac,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-a-la-derive-session-hamac.png?v=1618946634,4.7%,ipa,30d96ef493de4e93ba07016ce5636dbe
Bière,Old school IPA,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/old-school-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-old-school-ipa.png?v=1618498814,7%,ipa,3f64e9cb5da24d4ca1fe5078d23ab02a
Bière,Waïna,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/waina,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-waina.png?v=1618500728,8%,ipa,9f21f2f7280044289c57b48241fd45dc
Bière,IPA Test,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/ipa-test,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-siboire-ipa-test.png?v=1618749603,5.8%,ipa,9f695eaab6974e80aea614ccce07639b
Bière,Nice n'Hazy,,5.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/nice-nhazy,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-lagabiere-nice-n-hazy.png?v=1618749873,5.5%,ipa,6abfda1ddbe04beea3a64d71fceb18d8
Bière,Nano Ipa,,4.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/nano-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/oshlag_nano_ipa_600_714.png?v=1617294933,2.5%,ipa,e439699934084484bc0a4d8b3126ff91
Bière,Léo's Early Breakfast IPA Vin Blanc,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/leos-early-breakfast-ipa-vin-rouge-1,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-dunham-leo-s-early-breakfast-ipa-vin-blanc.png?v=1619058202,6.2%,ipa,4aaad72ed3eb420a90018531e4de0d0b
Bière,Boathouse,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/boathouse,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/a_la_derive_boathouse_600_714.png?v=1616120586,6.8%,ipa,7ad386717e0242a6866a0a3d8a3fc5a3
Bière,Fun fou!,,3.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/fun-fou,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/dieu_du_ciel_fun_fou_600_714.png?v=1616106277,6%,ipa,ee583bd57af9494586ef45e1bf05de1e
Bière,Moralité,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/moralite,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/dieu_du_ciel_moralite_600_714.png?v=1619195194,6.9%,ipa,f2426db0cfb549f4afd7ad9322ff8677
Bière,Session houblon,,5.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/session-houblon,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/castor_session_houblon_600_714.png?v=1616099630,4.3%,ipa,04e697c8000c4f62b80ae776110ceb0f
Bière,Haiku,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/haiku,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-castor-haiku.png?v=1620319714,5.5%,ipa,419a6544910346d9bf568268c3b2dccd
Bière,Fox Head,,6.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/fox-head,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-griendel-fox-head.png?v=1619810856,6.4%,ipa,fb32907c65d84d5fa814924a7a967b38
Bière,Hop Rêverie,,5.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/hop-reverie,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-benelux-hop-reverie.png?v=1619718635,4.5%,ipa,e04b200488b243f9803a701e260a71bb
Bière,Double extrême oatcream IPA,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/double-extreme-oatcream-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-l-ours-brun-double-extreme-oat-cream-ipa.png?v=1619711788,7.6%,ipa,e64cc5a3d14941e8b21855d3777513d8
Bière,InsPirAtion,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/inspiration,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-siboire-inspiration.png?v=1619113553,6.5%,ipa,cd42ee875156471e816f38e8d19f473d
Bière,5:30 - Cheers mate,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/5-30-cheers-mate,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-harricana-530-cheers-mate.png?v=1618604415,5%,ipa,ae9e487e1d874b8da6083f51aeea3c48
Bière,G - IPA à la goyave,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/g,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-silo-g.png?v=1619202597,7%,ipa,bf711ea651904f2b9c16670df3b36e3c
Bière,Patte de velours,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/patte-de-velour,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-patte-de-velours.png?v=1618500458,5.5%,ipa,147eaee1b65d459eb085f2f8bafc8514
Bière,Juste Ciel,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/juste-ciel,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/sir_john_juste_ciel_600_714.png?v=1617816439,8.5%,ipa,d458ee7daae74e32aaaad54c37965d38
Bière,Notre folie – 100% QC,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/notre-folie-100-qc,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/Siboire_notre_folie_714.png?v=1617640066,5.8%,ipa,213cabc2a74542c9854507010928c860
Bière,Oskar KMS Bismark,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/oskar-kms-bismark,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/noctem_oskar_KMS_bismarck_600_714.png?v=1617581356,7%,ipa,f68078d42aa24b77b5189d65384b7df8
Bière,Humulus Felidae,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/humulus-felidae,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/Noctem_humulus_felidae_600_714.png?v=1617640038,6.5%,ipa,fcd49c950e5043dfa51543f69ded2199
Bière,Montagnes Vertes,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/montagnes-vertes,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/ma_brasserie_montagnes_vertes_600_714.png?v=1617579829,5.5%,ipa,cbad7b67ff1f4cfa8b76c6552bb0ef52
Bière,Avec pas de vanille,,7.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/avec-pas-de-vanille,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/la_barberie_avec_pas_de_vanille_600_714.png?v=1617580153,5.8%,ipa,53e57f2cfe2e4c5499fa1fd6627528e9
Bière,Bird #6,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/bird-6,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/emporium_bird_n6_600_714.png?v=1617639789,7.2%,ipa,9e6041f46469478aa40548eae6a5a07e
Bière,IPA Hallertau Blanc,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/ipa-hallertau-blanc,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/l_hermite_ipa_hallertau_blanc_600_714.png?v=1617570282,6.5%,ipa,6259fca9c4b14b8fa5b64a92f6267fa5
Bière,Kazbek,,6.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/kazbek,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/l_amere_a_boire_kazbek_600_714.png?v=1617295673,5.5%,ipa,c0bf659f28cb4d568340f6282cfab951
Bière,West Coast Lager,,5.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/west-coast-lager,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/castor_west_coast_lager_600_714.png?v=1617241258,6%,ipa,4ccd0586757447b8a3d6f3e1fe2e4dc5
Bière,Double Catnip,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/double-catnip,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/noctem_double_catnip_600_714.png?v=1616168529,9%,ipa,5bec51685f954b26926a96724acb20da
Bière,New England IPA,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/new-england-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/castor_new_england_ipa_600_714.png?v=1616165606,6.3%,ipa,de6be8d0701443d2a99ddd1c392515d6
Bière,Ta moins forte,,5.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/ta-moins-forte,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/lagabiere_ta_moins_forte_600_714.png?v=1616100854,3.8%,ipa,dbd5f0630927499a80d2b8511701be0d
Bière,Goon,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/goon,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/emporium_goon_600_714.png?v=1616104109,6.5%,ipa,56ccde13ba5d430ca896ff03eeeb71a5
Bière,Double DDH Oat Cream IPA,,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/double-ddh-oat-cream-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/la_knowlton_co_double_ddh_oat_cream_ipa_600_714.png?v=1616161306,8%,ipa,5ce8170a63a44f388e9207274f5c0229
Bière,Yukon,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/yukon,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_vilains_yukon_600_714.png?v=1616163922,6%,ipa,006f777bbbb04bf096aaef9c4e40c289
Bière,California Style IPA,,5.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/california-style-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_vilains_california_style_ipa_600_714.png?v=1616163505,6%,ipa,0f190732016b42339b06479c58457100
Bière,Projet Tropical IPA,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/projet-tropical-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/les_vilains_projet_tropical_ipa_600_714.png?v=1616163130,6.5%,ipa,38fd9ff9b8ea4733a384123883c6dc6f
Bière,7 sisters : Céléno,,5.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/7-sisters-celeno,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/hopfenstark_la_pleiade_celeno_600_714.png?v=1615917068,4.7%,ipa,faa2d114a00f41158f4969dfd01a8b35
Bière,IPA Américaine Côte Est,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/ipa-americaine-cote-est,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/l_hermite_IPA_americaine_cote_est_600_714.png?v=1619194751,6.5%,ipa,1d1b7a7603f34b099b84a27219e98484
Bière,IPA SMaSH Nelson Sauvin,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/ipa-smash-nelson-sauvin,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/l_hermite_IPA_smash_nelson_sauvin_600_714.png?v=1616162414,5.7%,ipa,15f03923c9314ed19197deef8b7dbdfc
Bière,Yakima,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/yakima,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/castor_yakima_600_714.png?v=1619196077,6.5%,ipa,ab253f6dbe144a4ba49abe147dabb93a
Bière,"Les Bips, les Zips et le Trip",,7.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/les-bips-les-zips-et-le-trip,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_1c96ecc6-ef68-44e1-b8e6-07a143928996.png?v=1620331469,8.2%,ipa,b2d211c611a545258b7e560281ec637a
Bière,Ukulélé - Ananas coconut,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/ukulele-ananas-coconut,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_8a4833f3-372b-412b-93c1-0df7b0ab6b4a.png?v=1620330926,7%,ipa,50fde872bbe64398a2c282c56abfaf71
Bière,Felis Nigripes,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/felis-nigripes,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_9393576c-9dbc-4275-8a9b-58788532f8e1.png?v=1620248193,4%,ipa,46eb7411d84e40f1985936d3d82f5039
Bière,Cinq.Huit.Six,,6.50,https://boutique.veuxtuunebiere.com/collections/ipa/products/cinq-huit-six,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-castor-cinq-huit-six.png?v=1620319341,6.5%,ipa,d7e66dc21bbe4ce9acfeffc0dbac4fbd
Bière,India Session Lager,,4.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/india-session-lager-1,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_eabe6d7a-03c0-4fa3-a336-bf86a3eb69d1.png?v=1620141199,3.8%,ipa,b9223edcac45472ea1709be222961e72
Bière,Double IPA,,4.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/double-ipa,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_9fc2b2d2-878d-46ae-a5e7-4b297a2befc3.png?v=1620141209,8%,ipa,bf1ac1a408a141c1ab2030d76852347b
Bière,L'Apesanteur - Session,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/lapesanteur-session,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-l-octant-l-apesenteur-session.png?v=1619709017,4%,ipa,f11a7f7340484c968ba0ccddaf34f9c3
Bière,Imagination,,6.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/imagination,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-trailway-brewing-imagination.png?v=1619540534,6%,ipa,390be6e3006942899b9c6393a5d20656
Bière,La douce lumière de l'aube,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/la-douce-lumiere-de-laube,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-placeholder_8d24da34-6610-496f-8a93-4f30c0455843.png?v=1619801329,6.4%,ipa,4ad72a35862a491ba11f0fd9cafa3244
Bière,Oskar KMS Cossack,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/oskar-kms-cossack,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-noctem-oskar-hms-cossack.png?v=1619112973,7%,ipa,c3afb92d42584849a9b2252cee78fa06
Bière,Dilettante,,5.75,https://boutique.veuxtuunebiere.com/collections/ipa/products/dilettante,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-dunham-dilettante.png?v=1619120859,3.5%,ipa,d642f321939f4b85a9cd2cab08b17611
Bière,DIPA de la Nouvelle-France,,7.00,https://boutique.veuxtuunebiere.com/collections/ipa/products/dipa-de-la-nouvelle-france,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-nouvelle-france-dipa-de-la-nouvelle-france.png?v=1619105809,7.8%,ipa,d2b04aa8c87b4ca0b53d1518f18f1091
Bière,La Barik,,7.25,https://boutique.veuxtuunebiere.com/collections/ipa/products/la-barik,https://cdn.shopify.com/s/files/1/0543/8482/0409/products/veux-tu-une-biere-la-knowlton-co-la-barik.png?v=1618945798,6%,ipa,fd538b6b74a64335b87f94a82caec291
